id_kabupaten,nama_kabupaten,frekuensi_gempa,depth_mean,mag_max,mag_mean,korban_total,rumah_rusak_total,fasum_rusak_total,cluster_label,risk_score,risk_level,PC1,PC2
IDN.10.18_1,KotaTegal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.10.19_1,Kudus,0.00045599635202918376,0.00493583415597236,0.5419299126820323,0.7137451130780118,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.21178304324363928,-0.006435689296742542
IDN.10.20_1,Magelang,0.002279981760145919,0.13563672260612045,0.5227519088183792,0.5034001332480978,0.0017734195702065513,0.005216045228159914,0.044186046511627906,1,0.29140905136714823,Sedang,-0.00932193745764226,-0.07454261140805263
IDN.10.21_1,Pati,0.001823985408116735,0.26999012833168806,0.5827656007099785,0.5678159208083498,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.023637425274486756,0.07841102511595177
IDN.10.22_1,Pekalongan,0.002279981760145919,0.007699901283316882,0.40137776039529505,0.4497928971304952,5.2159399123722096e-05,4.7112666576928256e-05,0.0,1,0.29140905136714823,Sedang,-0.00959792574149515,-0.21727311819107054
IDN.10.23_1,Pemalang,0.002279981760145919,0.3089832181638697,0.6040658490116753,0.5926409331790622,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.02800210618893101,0.1255332135920686
IDN.10.24_1,Purbalingga,0.0013679890560875513,0.058242843040473835,0.41685665831767665,0.4242979812279538,0.0,5.3843047516489434e-05,0.0,1,0.29140905136714823,Sedang,0.030212089648917473,-0.19730042839847473
IDN.10.25_1,Purworejo,0.005471956224350205,0.14001316222441593,0.675062639621626,0.540134605878982,0.00031295639474233255,0.002665230852066227,0.022286821705426355,0,0.32713905858471043,Tinggi,-0.10302580890644542,-0.001966414797663907
IDN.10.26_1,Rembang,0.002279981760145919,0.01006910167818361,0.6664426095995896,0.5812222712062309,0.0,0.0,0.0001937984496124031,0,0.32713905858471043,Tinggi,-0.20926408065643853,-0.05624389872373359
IDN.10.27_1,Salatiga,0.0009119927040583675,0.013820335636722605,0.4357372785969772,0.5241469661314199,0.0,0.0,0.0,1,0.29140905136714823,Sedang,-0.05893932321542489,-0.15479743018048253
IDN.10.28_1,Semarang,0.01595987232102143,0.02998166690170639,0.4819879424799782,0.4895929312657499,0.0,0.00026248485664288597,0.0,1,0.29140905136714823,Sedang,-0.05561321505060168,-0.15620509199483057
IDN.10.29_1,Sragen,0.0009119927040583675,0.22309970384995065,0.6115669863066238,0.6449729655774383,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.06147052006043008,0.10718296058488574
IDN.10.30_1,Sukoharjo,0.002279981760145919,0.10562685093780848,0.3850769331939134,0.42621808727718347,0.003651157938660547,0.010290752456589043,0.019186046511627905,1,0.29140905136714823,Sedang,0.0787054834440084,-0.17976389141477006
IDN.10.31_1,Surakarta,0.00045599635202918376,0.33464955577492594,0.303275368045708,0.399426764963543,0.0,0.0,0.0,1,0.29140905136714823,Sedang,0.29582130234089793,-0.06784083755936021
IDN.10.32_1,Tegal,0.0031919744642042863,0.27965026089409106,0.5760449476435273,0.4947829628617059,5.2159399123722096e-05,6.730380939561179e-06,0.0,0,0.32713905858471043,Tinggi,0.06905125951178859,0.03453692684025067
IDN.10.33_1,Temanggung,0.004559963520291838,0.055478775913129316,0.4831197507273431,0.4934633967110483,0.0,0.0005720823798627002,0.0,1,0.29140905136714823,Sedang,-0.0396826130665871,-0.13576607757367615
IDN.10.34_1,WadukKedungombo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.10.35_1,Wonogiri,0.006383948928408573,0.1215625440699478,0.6868497908209114,0.5810213890991563,0.00020863759649488838,0.002725804280522278,0.009883720930232558,0,0.32713905858471043,Tinggi,-0.1416964501814285,0.018167515232741294
IDN.10.36_1,Wonosobo,0.005015959872321021,0.048371174728529115,0.6021585292028383,0.4696775824610668,0.0,0.00011441647597254005,0.0005813953488372093,1,0.29140905136714823,Sedang,-0.09523791111110369,-0.12320893568494484
IDN.11.1_1,Bangkalan,0.00045599635202918376,0.00493583415597236,0.4445180366824405,0.5854494629885438,0.0,0.0,0.0,1,0.29140905136714823,Sedang,-0.09926749032897675,-0.11768683852640094
IDN.11.2_1,Banyuwangi,0.03556771545827633,0.06570987419950894,0.5867298874236425,0.4478312705073599,0.00020863759649488838,0.0004105532373132319,0.0027131782945736434,1,0.29140905136714823,Sedang,-0.06572958023357278,-0.13464107574911782
IDN.11.3_1,Batu,0.0013679890560875513,0.006910167818361304,0.4138666569720814,0.49958608529657605,0.0,1.3460761879122358e-05,0.0013565891472868217,1,0.29140905136714823,Sedang,-0.040619904323308476,-0.18167252819607704
IDN.11.4_1,Blitar,0.006839945280437756,0.2447515630141494,0.5672728694214378,0.5639341925858056,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.015621456067727413,0.05484757010349184
IDN.11.5_1,Bojonegoro,0.026903784769721842,0.03772985092107685,0.7129134553831781,0.4737636006483249,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.16322490309168258,-0.09920779704781946
IDN.11.6_1,Bondowoso,0.024623803009575923,0.015209681547292603,0.45685826234731675,0.45282285180625026,0.0,3.3651904697805894e-05,0.0,1,0.29140905136714823,Sedang,-0.035550008533628996,-0.19773431942050157
IDN.11.7_1,Gresik,0.002279981760145919,0.044027640671273446,0.6230116987363064,0.5612494760634451,0.00036511579386605466,0.043599407726477316,0.06298449612403101,0,0.32713905858471043,Tinggi,-0.15458117596477627,-0.07731452820937335
IDN.11.8_1,Jember,0.028271773825809393,0.07317772187370632,0.5842462811267741,0.4693218325633716,0.0006259127894846651,0.0010364786646924215,0.003682170542635659,1,0.29140905136714823,Sedang,-0.0692687233926354,-0.11587489310923038
IDN.11.9_1,Jombang,0.001823985408116735,0.09476801579466929,0.6855915882481527,0.565611501247612,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.1521131832934921,-0.006909788622919133
IDN.11.10_1,Kediri,0.010487916096671226,0.11215073608309369,0.6056545612681523,0.5538835676968046,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.09295187577829889,-0.026522855368532716
IDN.11.11_1,KotaBlitar,0.0,1.0,0.0,0.0,0.0007302315877321093,0.01398573159240813,0.036821705426356585,2,0.0017032857344437438,Rendah,1.1134951107704403,0.003643125728717833
IDN.11.12_1,KotaKediri,0.0009119927040583675,0.00493583415597236,0.33109674923265364,0.4033996169607688,0.0,3.3651904697805894e-05,0.0005813953488372093,1,0.29140905136714823,Sedang,0.047446640380875094,-0.2688610713800098
IDN.11.13_1,KotaMadiun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.11.14_1,KotaMalang,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.11.15_1,KotaMojokerto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.11.16_1,KotaPasuruan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.11.17_1,KotaProbolinggo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.11.18_1,Lamongan,0.0027359781121751026,0.41822968081605794,0.721077104162039,0.6777772354328396,0.0,4.7112666576928256e-05,0.0003875968992248062,0,0.32713905858471043,Tinggi,0.0028941934319869356,0.283637818295543
IDN.11.19_1,Lumajang,0.010487916096671226,0.035838448002060166,0.5958268408212609,0.4774761173468309,0.0011475067807218862,0.023428456050612466,0.015310077519379845,1,0.29140905136714823,Sedang,-0.10524295900682046,-0.13514430949554535
IDN.11.20_1,Madiun,0.012767897856817145,0.04724298406430687,0.529730339400668,0.49172107713498964,0.0,0.0003903620944945484,0.0,1,0.29140905136714823,Sedang,-0.06923259352869049,-0.13024698617559122
IDN.11.21_1,Magetan,0.0031919744642042863,0.10224227894514172,0.41777317545552667,0.45759369930350347,0.0,0.00011441647597254005,0.0001937984496124031,1,0.29140905136714823,Sedang,0.04457640253962175,-0.14721664713496518
IDN.11.22_1,Malang,0.011855905152758778,0.10798086415065684,0.5111535797642865,0.49103035072192003,0.004590027122887545,0.08190873603445956,0.12306201550387597,1,0.29140905136714823,Sedang,-0.019268485056206652,-0.13119933407098966
IDN.11.23_1,Mojokerto,0.001823985408116735,0.19447186574531095,0.5798896888856487,0.562558924706038,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.02545860535938632,0.02579662564640528
IDN.11.24_1,Nganjuk,0.017783857729138167,0.03024780418659984,0.5182515983379327,0.43886538482892046,0.0,6.730380939561179e-06,0.0,1,0.29140905136714823,Sedang,-0.049948881277860846,-0.17957155568039201
IDN.11.25_1,Ngawi,0.007751937984496124,0.07380523779106904,0.6394982249012497,0.5514976291847691,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.13629401816354336,-0.04300617224121328
IDN.11.26_1,Pacitan,0.009119927040583675,0.11589338598223099,0.46648949746478363,0.44250123975626154,0.00015647819737116627,0.0012585812356979405,0.0003875968992248062,1,0.29140905136714823,Sedang,0.03582570445725486,-0.1359102130454452
IDN.11.27_1,Pamekasan,0.0009119927040583675,0.008884501480750245,0.43584172649715436,0.5277894245716199,0.0,6.730380939561179e-06,0.0,1,0.29140905136714823,Sedang,-0.06422027650148976,-0.15553470341370623
IDN.11.28_1,Pasuruan,0.005471956224350205,0.0677854557420204,0.41084841981200465,0.4553479498673444,0.0,0.0008547583793242698,0.0015503875968992248,1,0.29140905136714823,Sedang,0.02490565563146757,-0.1732761865270882
IDN.11.29_1,Ponorogo,0.011399908800729594,0.10270483711747284,0.5812508307909906,0.5311233617340709,0.0,8.749495221429533e-05,0.0003875968992248062,1,0.29140905136714823,Sedang,-0.0759697316037824,-0.05445242080997181
IDN.11.30_1,Probolinggo,0.012767897856817145,0.03617261317162601,0.5248815366450881,0.47603169017387986,0.0,0.00018845066630771302,0.0005813953488372093,1,0.29140905136714823,Sedang,-0.06694485041619258,-0.14904686197311096
IDN.11.31_1,Sampang,0.001823985408116735,0.00740375123395854,0.6626497335466197,0.6043853118310567,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.22029856728631858,-0.04367651075171586
IDN.11.32_1,Sidoarjo,0.00045599635202918376,0.00493583415597236,0.505955501660318,0.6663652592228628,0.0,1.3460761879122358e-05,0.0,1,0.29140905136714823,Sedang,-0.17023098411642934,-0.047523444985458574
IDN.11.33_1,Situbondo,0.031007751937984496,0.027814877184832474,0.7303608510288075,0.48816422017346445,0.0013039849780930523,0.003338268946022345,0.007945736434108527,0,0.32713905858471043,Tinggi,-0.18654809456904053,-0.0937154484189
IDN.11.34_1,Sumenep,0.004103967168262654,0.12712515081715475,0.5969946841054371,0.5528623483971129,0.0025036511579386604,0.008493740745726208,0.0050387596899224806,0,0.32713905858471043,Tinggi,-0.07736213580716783,-0.02185104892666545
IDN.11.35_1,Surabaya,0.0,1.0,0.0,0.0,5.2159399123722096e-05,1.3460761879122358e-05,0.0003875968992248062,2,0.0017032857344437438,Rendah,1.1141911299235931,0.01188558592351363
IDN.11.36_1,Trenggalek,0.01459188326493388,0.11161154985192497,0.5379195895371551,0.4890839915329968,0.0,0.0010499394265715439,0.003682170542635659,1,0.29140905136714823,Sedang,-0.027077692450211355,-0.08939869004325629
IDN.11.37_1,Tuban,0.010487916096671226,0.07687025194214342,0.6707733175238453,0.5457542076288034,0.0,8.076457127473416e-05,0.0005813953488372093,0,0.32713905858471043,Tinggi,-0.14777601886763148,-0.03661872400715771
IDN.11.38_1,Tulungagung,0.006839945280437756,0.16748930569266204,0.5375926524037049,0.5084257548097251,0.00010431879824744419,0.0005115089514066496,0.002325581395348837,1,0.29140905136714823,Sedang,0.0034183170433746413,-0.039792767470729684
IDN.12.1_1,Bengkayang,0.0009119927040583675,0.5429417571569595,0.7883263418044125,0.8670286998074507,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.0354600172307189,0.506819552995084
IDN.12.2_1,KapuasHulu,0.001823985408116735,0.1786771964461994,0.7416281971131486,0.8470432923837208,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.2578049833595454,0.24741277601831357
IDN.12.3_1,KayongUtara,0.0009119927040583675,0.00493583415597236,0.7652262898542597,0.9815696636948172,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4570694802410502,0.2312527370625631
IDN.12.4_1,Ketapang,0.004559963520291838,0.20276406712734452,0.8085225179388554,0.9552481778173975,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.327916252732261,0.3521464296210668
IDN.12.5_1,KotaPontianak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.12.6_1,KubuRaya,0.0013679890560875513,0.4919381375452452,0.7548266460091368,0.9337405898074491,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.08604155192771429,0.5087550875239294
IDN.12.7_1,Landak,0.001823985408116735,0.010365251727541953,0.7947388271984954,0.6855278638619811,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.32608002818047166,0.04801090687462928
IDN.12.8_1,Melawi,0.001823985408116735,0.23543928923988156,0.7770620103243182,0.9916617654259565,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.30597529472942275,0.38866851133327296
IDN.12.9_1,Pontianak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.12.10_1,Sambas,0.0013679890560875513,0.5097071405067457,0.7969460131920592,0.93449176989886,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.09583714034099355,0.5322394531894875
IDN.12.11_1,Sanggau,0.005015959872321021,0.09934488019384366,0.7754015238612628,0.8415847879264141,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.32869876168769274,0.20195944262090804
IDN.12.12_1,Sekadau,0.00045599635202918376,0.5222112537018756,0.7017893925958867,0.924286956031515,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.03253656798223731,0.5074080397959476
IDN.12.13_1,Singkawang,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.12.14_1,Sintang,0.004103967168262654,0.395415158495119,0.8045033003067775,0.9154257948409237,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.1711006562985815,0.4482713336527612
IDN.13.1_1,Balangan,0.0009119927040583675,1.0,0.7365312416320593,0.8963467965433074,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.2989235215271252,0.8045373494606828
IDN.13.3_1,Banjar,0.001823985408116735,0.031095755182625865,0.6037685326238156,0.6692919265816504,0.00041727519298977677,0.007914927984923947,0.005232558139534884,0,0.32713905858471043,Tinggi,-0.20440605184322558,-0.004337917483453579
IDN.13.2_1,BanjarBaru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.13.4_1,Banjarmasin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.13.5_1,BaritoKuala,0.0009119927040583675,0.7729516288252715,0.7840606384513481,0.9509469016117207,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.0881530201381559,0.7081515628235265
IDN.13.6_1,HuluSungaiSelatan,0.00045599635202918376,0.20039486673247778,0.6600645532334816,0.8693335395620405,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.21073320051309785,0.2536580011122085
IDN.13.7_1,HuluSungaiTengah,0.00045599635202918376,0.022704837117472853,0.5363463858769193,0.706391366998253,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.19283368189976502,-0.001432856805468452
IDN.13.8_1,HuluSungaiUtara,0.0009119927040583675,0.5844027640671273,0.7863903399761334,0.9118104315548666,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.02685196891946906,0.5622977373758485
IDN.13.9_1,KotaBaru,0.0031919744642042863,0.0054999294880834874,0.7658578650092656,0.8833865152512752,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4098064115073441,0.16693702247181763
IDN.13.10_1,Tabalong,0.0027359781121751026,0.011516946363935507,0.5241335939950509,0.6042662958960637,0.0,0.0,0.0,1,0.29140905136714823,Sedang,-0.14525065070899856,-0.0794086117528614
IDN.13.11_1,TanahBumbu,0.0009119927040583675,0.2063178677196446,0.7286033015728051,0.9191134142417505,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.26625072505423864,0.3090396381707272
IDN.13.12_1,TanahLaut,0.004103967168262654,0.10123944279916638,0.736615810633012,0.8556240625524208,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.31389333766642136,0.20182149003609462
IDN.13.13_1,Tapin,0.00045599635202918376,0.00493583415597236,0.7586239309619455,0.999140499014702,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4620753924040907,0.2410439769909074
IDN.14.1_1,BaritoSelatan,0.001823985408116735,0.3711747285291214,0.6377021829909282,0.7547574329443594,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.02382174574178786,0.2813339047447977
IDN.14.2_1,BaritoTimur,0.00045599635202918376,0.00493583415597236,0.5279205947207614,0.69529423594719,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.19560158548815654,-0.02243530645966041
IDN.14.3_1,BaritoUtara,0.0027359781121751026,0.007239223428759458,0.7978510132812772,0.8523364551826055,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.41027160466256174,0.15649633622209413
IDN.14.4_1,GunungMas,0.00364797081623347,0.2406219151036525,0.7716300376795058,0.9357727469030459,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.27265652871766977,0.353514456905063
IDN.14.5_1,Kapuas,0.002279981760145919,0.0910167818361303,0.7963439079385389,0.9678050642993278,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4061431564298441,0.2857464447996553
IDN.14.6_1,Katingan,0.002279981760145919,0.5561697926949654,0.6745289779824093,0.7954663285790723,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.06751688826051955,0.4366877193561093
IDN.14.7_1,KotawaringinBarat,0.00045599635202918376,0.5103652517275419,0.646965310278485,0.8520812705409798,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.022454561783062765,0.43720871203251976
IDN.14.8_1,KotawaringinTimur,0.002279981760145919,0.5996051332675222,0.7053942415988904,0.8764782543907035,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.04298376366189305,0.526306132971356
IDN.14.9_1,Lamandau,0.001823985408116735,0.00493583415597236,0.7294365432738286,0.9106908115147538,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4043323075308458,0.17465494849491292
IDN.14.10_1,MurungRaya,0.005015959872321021,0.030063717131831643,0.7804379718743059,0.9286586443654684,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.42199444818945087,0.2162599099949375
IDN.14.11_1,PalangkaRaya,0.00045599635202918376,0.012833168805528133,0.5577181179596739,0.7345388616744302,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.22446359941673721,0.016653145170796302
IDN.14.12_1,PulangPisau,0.004559963520291838,0.2519249753208292,0.7515394921541347,0.8880411893301113,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.23129118532991022,0.3237103282754623
IDN.14.13_1,Seruyan,0.002279981760145919,0.4219151036525172,0.7453462906826468,0.8922519080349336,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.11041928120119626,0.4338998166147251
IDN.14.14_1,Sukamara,0.00045599635202918376,0.00493583415597236,0.7592765298874975,1.0,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4628291765621978,0.24178929043147812
IDN.34.1_1,Balikpapan,0.00045599635202918376,0.00493583415597236,0.7150732497529805,0.941782369934355,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.4117721934793781,0.1913060648060303
IDN.34.2_1,Berau,0.013679890560875513,0.051398486344192154,0.8274173342682111,0.6784055197286746,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.31127078464356517,0.07725088385902035
IDN.34.3_1,Bontang,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.34.5_1,KutaiBarat,0.006839945280437756,0.10404738400789733,0.7931491387579379,0.904350599504073,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.3649333111945029,0.25094406973054173
IDN.34.6_1,KutaiKartanegara,0.00729594163246694,0.1549851924975321,0.8154204892627624,0.888058040373027,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.3328690981702809,0.27893458728180087
IDN.34.7_1,KutaiTimur,0.018695850433196534,0.08029759468374545,0.8428986253221901,0.6470513295142155,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.28410113770364687,0.07882388514095884
IDN.34.10_1,Paser,0.008663930688554491,0.08079181171091597,0.789533394178952,0.7596247297433778,0.0,0.0009489837124781262,0.003682170542635659,0,0.32713905858471043,Tinggi,-0.30984573742434907,0.13889648835874724
IDN.34.11_1,PenajamPaserUtara,0.0009119927040583675,0.00493583415597236,0.6005383548143884,0.7810405341497072,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.27473155885616085,0.053937878488981905
IDN.34.12_1,Samarinda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.35.4,Bulungan,0.006383948928408573,0.08884501480750245,0.7082722053839228,0.702855471561351,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.23436873343430575,0.08531084808517453
IDN.35.8,Malinau,0.004559963520291838,0.12991115498519248,0.7283413335773674,0.8657882994409121,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.2943276092537286,0.22453660365661898
IDN.35.9,Nunukan,0.0013679890560875513,0.08127673576834483,0.6663019961925744,0.7945258479337126,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.26178684688160625,0.1297753040537527
IDN.35.13,TanaTidung,0.004103967168262654,0.011078205550071295,0.7625873980302521,0.772077268585563,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.3506082226575883,0.09627897683133568
IDN.35.14,Tarakan,0.001823985408116735,0.033070088845014806,0.47824088747511223,0.5892425230943004,0.00036511579386605466,0.00020864180912639655,0.0003875968992248062,1,0.29140905136714823,Sedang,-0.09892890534722332,-0.08817034831920767
IDN.16.1_1,Batam,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.16.2_1,Bintan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.16.3_1,Karimun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.16.4_1,KepulauanAnambas,0.0,1.0,0.0,0.0,0.0005737533903609431,0.004691075514874142,0.014147286821705426,2,0.0017032857344437438,Rendah,1.1139338406133772,0.008855527343886949
IDN.16.5_1,Lingga,0.0009119927040583675,0.14807502467917077,0.6942442451413731,0.8954100620436067,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.27791498378163937,0.2466752812306029
IDN.16.6_1,Natuna,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.16.7_1,Tanjungpinang,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.17.1_1,BandarLampung,0.00045599635202918376,0.00493583415597236,0.34905538503459105,0.4597210256009241,0.0,0.0,0.0,1,0.29140905136714823,Sedang,0.010996611687728142,-0.2267118377408528
IDN.17.2_1,LampungBarat,0.061103511171910624,0.06338495086266593,0.7097953928342133,0.5003935190953267,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.15773234794338176,-0.07004556112703597
IDN.17.3_1,LampungSelatan,0.006839945280437756,0.12931885488647582,0.7949731735123712,0.6432724202996849,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.22236895407997526,0.0958822298757237
IDN.17.4_1,LampungTengah,0.0168718650250798,0.19100344174381687,0.7236864940681526,0.5862413650587794,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.11478295331658162,0.07706597566515017
IDN.17.5_1,LampungTimur,0.002279981760145919,0.14550839091806517,0.7659403028310509,0.68186528424939,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.21426686696410446,0.12415880960705894
IDN.17.6_1,LampungUtara,0.005927952576379389,0.2980484471106386,0.5954559643946036,0.5960515452467207,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.023006398766012737,0.11798179727255742
IDN.17.7_1,Mesuji,0.00045599635202918376,0.00493583415597236,0.6252962342206101,0.8235421610006314,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.3080752834466093,0.08877445816263763
IDN.17.8_1,Metro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0017032857344437438,Rendah,1.1141971613309207,0.011953058692627305
IDN.17.9_1,Pesawaran,0.01094391244870041,0.10134912800263243,0.5815539254445086,0.5313274468910539,0.0,0.0,0.0,1,0.29140905136714823,Sedang,-0.07715494928974603,-0.05497476377920962
IDN.17.10_1,Pringsewu,0.0027359781121751026,0.21520236920039487,0.6531156172293567,0.6238921702039137,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.07858245191460267,0.09950130797428092
IDN.17.11_1,Tanggamus,0.05699954400364797,0.07607502467917077,0.7259902145941086,0.49349004795197776,0.0,9.422533315385651e-05,0.0,0,0.32713905858471043,Tinggi,-0.1537527008277948,-0.06154186517130311
IDN.17.12_1,TulangBawangBarat,0.0009119927040583675,0.024679170779861797,0.6635951587169749,0.7270460000180096,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.26767579329319646,0.04844404838827143
IDN.17.13_1,Tulangbawang,0.0013679890560875513,0.2563343205001645,0.7369365288639139,0.8731547931359956,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.21328900521737415,0.3130822565368805
IDN.17.14_1,WayKanan,0.011855905152758778,0.3654795352722302,0.6249507325057806,0.6476095296814046,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,0.030017915000026818,0.20253301354903774
IDN.19.1_1,Ambon,0.029639762881896944,0.022036601108664285,0.5459627948664809,0.4724971120177771,0.004850824118506155,0.012693498452012383,0.036821705426356585,1,0.29140905136714823,Sedang,-0.08754020435697618,-0.1649222322446196
IDN.19.3_1,Buru,0.04149566803465572,0.04520356247898202,0.6102990242974566,0.5729991325726785,0.0012518255789693302,0.006407322654462242,0.0003875968992248062,0,0.32713905858471043,Tinggi,-0.15299698780183013,-0.06046657958655055
IDN.19.2_1,BuruSelatan,0.01595987232102143,0.07928359892821886,0.6583569834153219,0.6057978934337347,0.0,0.0,0.0,0,0.32713905858471043,Tinggi,-0.16873709586375252,0.00047963898275293904
IDN.19.4_1,KepulauanAru,0.0,1.0,0.0,0.0,0.0,0.0,0.0015503875968992248,2,0.0017032857344437438,Rendah,1.1141753478420016,0.011714460757442868
