id_kabupaten,nama_kabupaten,frekuensi_gempa,seismic_density,mag_p95,mag_std,b_value,depth_std,depth_skew,shallow_ratio,event_concentration,centroid_lat,centroid_lon,cluster_label,risk_score,risk_level
IDN.1.18_1,NaganRaya,313.0,0.09096170078221225,4.8544185578,0.8017006746418898,0.21043606738927903,26.591611218038203,2.8569214411782187,0.9297124600638977,0.009584664536741214,4.044570005063898,96.41787307987221,2,0.40494091256738873,Tinggi
IDN.1.20_1,Pidie,488.0,0.16276233699094653,4.6088659256,0.808450904503022,0.24789641067173251,21.98306144299064,7.266816053486325,0.9795081967213115,0.010245901639344262,4.957508384932377,96.04335582819671,2,0.40494091256738873,Tinggi
IDN.1.19_1,PidieJaya,153.0,0.15702732178904974,4.7369770296,0.6696243265909242,0.2722358961547979,21.892617972874476,5.912656164125293,0.9738562091503268,0.0196078431372549,5.235609185496732,96.2031791992157,2,0.40494091256738873,Tinggi
IDN.1.21_1,Sabang,65.0,0.5156966452652197,4.0977910124,0.5912291906250237,0.4237984328012468,59.0925366236328,2.6585976640463405,0.8769230769230769,0.03076923076923077,5.817412589153847,95.29703275230769,2,0.40494091256738873,Tinggi
IDN.1.22_1,Simeulue,1071.0,0.5822385654027125,5.0089558575,0.6919158554873484,0.18232386703886122,37.02900151551649,11.800861873424108,0.9607843137254902,0.0028011204481792717,2.414328977182073,96.13020021835668,2,0.40494091256738873,Tinggi
IDN.1.23_1,Subulussalam,18.0,0.01558636950707319,4.176913561749996,1.0753716667500006,0.45961455861915196,21.60375481767515,-0.5595084134502545,0.7222222222222222,0.05555555555555555,2.723254977333333,97.9063746088889,0,0.17115232769754612,Rendah
IDN.2.1_1,Badung,430.0,1.060243987741243,4.618642907899999,0.680231481334101,0.27380580695988316,44.21459077504232,6.755388671562084,0.8697674418604651,0.0069767441860465115,-9.557869675860465,115.11660834441861,2,0.40494091256738873,Tinggi
IDN.2.2_1,Bangli,43.0,0.08066269773649143,4.173993755999999,0.6081674725670904,0.3943167861078477,66.42444645976478,1.7732314085638392,0.7906976744186046,0.06976744186046512,-8.275130892023256,115.37373553720931,2,0.40494091256738873,Tinggi
IDN.2.3_1,Buleleng,264.0,0.19629376834450482,4.3304068869,0.7074158258895371,0.34361884514888125,55.35790128522268,3.9136983650754864,0.9242424242424242,0.011363636363636364,-8.126701661674243,115.00676757272727,2,0.40494091256738873,Tinggi
IDN.2.4_1,Denpasar,25.0,0.19504538697500215,4.331222714399999,0.8408565499451556,0.30386228128071213,43.68493256642767,-0.1106350453028663,0.44,0.04,-8.704102706679999,115.27318977200001,2,0.40494091256738873,Tinggi
