id_kabupaten,nama_kabupaten,PC1,PC2
IDN.22.4_1,Manokwari,-0.28588441405137577,-0.009175603863192938
IDN.22.5_1,Maybrat,-0.09290889224929444,-0.06187962229826394
IDN.22.6_1,RajaAmpat,-0.15266016380773328,-0.03190937590436416
IDN.22.8_1,Sorong,-0.09662381976655854,-0.09553236345516314
IDN.22.7_1,SorongSelatan,-0.06095136167708948,-0.06449688538304499
IDN.22.9_1,Tambrauw,-0.32609003928106883,0.04152115611950624
IDN.22.10_1,TelukBintuni,-0.09260875258735957,-0.09359131263244591
IDN.22.11_1,TelukWondama,-0.2060967699878936,-0.034983638760109015
IDN.24.1_1,Bengkalis,-0.17987000276714837,0.12985219239133194
IDN.24.2_1,Dumai,1.2069494237256047,0.06066977412849206
IDN.24.3_1,IndragiriHilir,-0.21810427932947385,0.2255663059210472
IDN.24.4_1,IndragiriHulu,-0.08981498319896086,0.07158891098416653
IDN.24.5_1,Kampar,-0.12354429575750969,0.06826602708351803
IDN.24.6_1,KepulauanMeranti,-0.2946548693077796,0.1588521716757858
IDN.24.7_1,KuantanSingingi,-0.05922281429354892,0.03474852514264737
IDN.24.8_1,Pekanbaru,-0.2375814546546331,0.09730597805632735
IDN.24.9_1,Pelalawan,-0.06711213207350086,0.24570084421423122
IDN.24.10_1,RokanHilir,-0.2216379491311965,0.14615066844937608
IDN.24.11_1,RokanHulu,0.057829800021188704,0.07843857397395582
IDN.24.12_1,Siak,-0.13418580427475502,0.14436686312188918
IDN.25.1_1,Majene,-0.1601456071394033,-0.06823309076470907
IDN.25.2_1,Mamasa,-0.10502392483694001,-0.15390354319821997
IDN.25.4_1,Mamuju,-0.13550637650924635,-0.0943923433590077
IDN.25.3_1,MamujuUtara,-0.12027103272344397,-0.07662637641379777
IDN.25.5_1,PolewaliMandar,-6.687062988008918e-06,-0.1755823331445852
IDN.26.1_1,Bantaeng,-0.023293831814450106,-0.15195278881937901
IDN.26.2_1,Barru,0.0905833329053975,-0.22693310588322618
IDN.26.3_1,Bone,-0.08028184216047995,-0.10581989521574708
IDN.26.4_1,Bulukumba,0.07634388570696532,-0.22051642110652359
IDN.26.5_1,Enrekang,0.061323969926359245,-0.22028224370606242
IDN.26.6_1,Gowa,0.04506154474949864,-0.16666811237194606
IDN.26.7_1,Jeneponto,-0.08082319918604719,-0.1023385659727224
IDN.26.8_1,KepulauanSelayar,-0.1640296213124829,0.1014485681123184
IDN.26.11_1,Luwu,-0.08462236345050822,-0.10104602257393214
IDN.26.9_1,LuwuTimur,-0.06453229629617407,-0.22402030156822167
IDN.26.10_1,LuwuUtara,-0.07838657476686328,-0.13584095946834646
IDN.26.12_1,Makassar,0.10310594990964589,-0.1250178744758368
IDN.26.13_1,Maros,0.11032680095340225,-0.30069414492806373
IDN.26.14_1,Palopo,0.24858321401206068,-0.35156674317489334
IDN.26.15_1,PangkajeneDanKepulauan,-0.11429921876054261,0.03280889417392918
IDN.26.16_1,Parepare,0.12480785104292141,-0.2448384659763917
IDN.26.17_1,Pinrang,-0.08490525940050797,-0.15612644199445652
IDN.26.18_1,SidenrengRappang,-0.002587204835699297,-0.1888131958605263
