id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.4.8_1,Tangerang,0.023164399875090596,0.001823985408116735,0.5011602460309665,0.5834364324506962,0.4401750972762646,2,0.25834684220986043,Sedang,0.038465167288156965,0.3242308839748362
IDN.4.7_1,TangerangSelatan,0.003537217228718937,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7892542666645113,0.03469358506342471
IDN.5.4_1,Bengkulu,0.004024215320215523,0.00045599635202918376,0.4361167323838835,0.5743845821870764,0.11673151750972763,2,0.25834684220986043,Sedang,-0.07718571919212258,0.08696802667282444
IDN.5.1_1,BengkuluSelatan,0.02748271463465944,0.011855905152758778,0.7049185710392787,0.5963809836360978,0.17330140676444178,2,0.25834684220986043,Sedang,0.13475881102269205,0.02893270860891372
IDN.5.2_1,BengkuluTengah,0.023334506259179953,0.010487916096671226,0.5796236568311317,0.5810193164050613,0.10116731517509728,2,0.25834684220986043,Sedang,0.02504840807949793,0.014880099030992178
IDN.5.3_1,BengkuluUtara,0.09496504830815036,0.044231646146830825,0.6573081170267131,0.6107674412266312,0.12553652372738577,0,0.3700323617136747,Tinggi,0.11682569468022908,-0.01373460852548216
IDN.5.5_1,Kaur,0.05696483103151361,0.01459188326493388,0.625658121376313,0.566788978042789,0.11551556420233464,2,0.25834684220986043,Sedang,0.05531447729670513,-0.0017410791546470308
IDN.5.6_1,Kepahiang,0.01570315021899921,0.005471956224350205,0.6368966029603401,0.5664899451572933,0.06598573281452659,2,0.25834684220986043,Sedang,0.045356872217298894,-0.03501218682745155
IDN.5.7_1,Lebong,0.037420711919894926,0.0168718650250798,0.5659187570791601,0.5315186441269869,0.055841834051950784,2,0.25834684220986043,Sedang,-0.02417671860674253,-0.03231224982663623
IDN.5.8_1,Mukomuko,0.09553460052124303,0.03511171910624715,0.8596301054824124,0.5888802011137629,0.10356763858709384,0,0.3700323617136747,Tinggi,0.23377003867637525,-0.10878041451499863
IDN.5.9_1,RejangLebong,0.033671933726741196,0.018695850433196534,0.5692486123439531,0.542056991314213,0.06790357786846352,2,0.25834684220986043,Sedang,-0.01298038955479508,-0.021353717197358096
IDN.5.10_1,Seluma,0.05509783272852131,0.01823985408116735,0.6737208656184495,0.5606566396169529,0.10496108949416343,2,0.25834684220986043,Sedang,0.08127109851350411,-0.030390840176705944
IDN.6.1_1,Boalemo,0.04117363902842102,0.17054263565891473,0.7307240737622631,0.4780946142013203,0.1380802763270147,2,0.25834684220986043,Sedang,0.07207458577853221,-0.0895411352258936
IDN.6.2_1,BoneBolango,0.04252885439385184,0.021431828545371637,0.6624008564656948,0.5197590790639433,0.17298617435218147,2,0.25834684220986043,Sedang,0.05634790598408268,0.022305065180900155
IDN.6.3_1,DanauLimboto,0.0004133209281550332,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7898229031073596,0.0353280942870187
IDN.6.5_1,Gorontalo,0.04764859726075399,0.05699954400364797,0.7167213339706655,0.4450509724698262,0.08283268482490272,2,0.25834684220986043,Sedang,0.02644806700791391,-0.09996321226190623
IDN.6.4_1,GorontaloUtara,0.038073849684515534,0.052895576835385316,0.6269108224418503,0.49554073374543595,0.07371192808265128,2,0.25834684220986043,Sedang,-0.0029946061013160774,-0.06006602143032892
IDN.6.6_1,KotaGorontalo,0.0012674250708994937,0.002279981760145919,0.6810259636623871,0.561877606124753,0.1369649805447471,2,0.25834684220986043,Sedang,0.08281177513998084,0.009486058486242618
IDN.6.7_1,Pohuwato,0.09762646864723692,0.2384860921112631,0.755048750539324,0.4740929938294209,0.14049073364531178,2,0.25834684220986043,Sedang,0.09886607877021147,-0.13148196193125872
IDN.7.1_1,JakartaBarat,0.0026392113381451497,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7894177288367928,0.0348759832500444
IDN.7.2_1,JakartaPusat,0.0008897820614601593,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7897361738635146,0.03523131803240629
IDN.7.3_1,JakartaSelatan,0.003093061247138353,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7893351154677799,0.0347837996672118
IDN.7.4_1,JakartaTimur,0.003995053533223783,0.00045599635202918376,0.5915805478901766,0.7791371451687455,0.5350194552529183,0,0.3700323617136747,Tinggi,0.2488333802712137,0.4131151356237444
IDN.7.5_1,JakartaUtara,0.0029863743966023,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.7893545354565856,0.03480546933361177
IDN.7.6_1,KepulauanSeribu,0.0,0.0,0.0,0.0,0.0,1,0.004851914875630412,Rendah,-0.789898139069033,0.03541204583853834
IDN.8.1_1,BatangHari,0.12249970372755736,0.002279981760145919,0.6208711698920912,0.7191901246854383,0.1443579766536965,0,0.3700323617136747,Tinggi,0.17403870785721776,0.046170503963668924
IDN.8.2_1,Bungo,0.10514036393087439,0.005015959872321021,0.5439615796643488,0.609676377564469,0.24248319773611604,2,0.25834684220986043,Sedang,0.06252344203036986,0.1346939621843775
